Year,Championship,Match,Grade,Place,Last Name,Preferred Name,Club,State,Info,Score
2014,ACT,QUEENS,F Standard - A,24,Avery,David,Cessnock Rifle Club Inc.,NSW,V,377.13
2014,ACT,QUEENS,F Standard - A,25,Christie,Gail,Townsville Marksmen R.c. Inc.,QLD,V L,377.11
2014,ACT,QUEENS,F Standard - A,26,Humbert,Allan,Roseville Rifle Club Inc.,NSW,V,377.1
2014,ACT,QUEENS,F Standard - A,27,Drew,Peter,Brisbane RC,QLD,V,373.13
2014,ACT,QUEENS,F Standard - A,28,Johnstone,Peter,Marrickville Rifle Club Inc.,NSW,V SV,371.17
2014,ACT,QUEENS,F Standard - A,29,Osborn,Noel,Rosedale,VIC,V SV,371.14
2014,ACT,QUEENS,F Standard - A,30,Harvey,Bob,Marrickville Rifle Club Inc.,NSW,V SV SP,371.4
2014,ACT,QUEENS,F Standard - A,31,Singleton,Richard,Gosford District,NSW,V,369.15
2014,ACT,QUEENS,F Standard - B,1,Ryan,Susie,Wodonga,NSW,L,398.25
2014,ACT,QUEENS,F Standard - B,2,Houston,Bruce,Rosedale,VIC,V SV,391.15
2014,ACT,QUEENS,F Standard - B,3,Willis,David,Armidale Rifle Club Inc.,NSW,V,382.19
2014,ACT,QUEENS,F Standard - B,3,Fenton,Ronald,Hornsby Rifle Club Inc.,NSW,V SV,382.19
2014,ACT,QUEENS,F Standard - B,5,Jackman,Morrie,Shepparton/nathalia,VIC,V SV,379.14
2014,ACT,QUEENS,F Standard - B,6,Scutt,David,Canberra Rifle Club,,,377.17
2014,ACT,QUEENS,F Standard - B,7,Slack,John,Gosford District,NSW,V,376.14
2014,ACT,QUEENS,F Standard - B,8,Kent,Emma,Fashions Mount Wellington,NSW,L,375.1
2014,ACT,QUEENS,F Standard - B,9,Caspers,Jim,Murray Bridge,SA,V,375.8
2014,ACT,QUEENS,F Standard - B,10,Daniel,Anthony,Bungendore Rifle Club,ACT,,374.14
2014,ACT,QUEENS,F Standard - B,11,Steel,Bob,Crows Nest G/bungee,QLD,V,374.11
2014,ACT,QUEENS,F Standard - B,12,Steel,Richard,Yunta,SA,,366.11
2014,ACT,QUEENS,F Standard - B,13,Bakker,Frank,Bungendore Rifle Club,ACT,,363.15
2014,ACT,QUEENS,F Standard - B,14,Charlton,Raymond,Canberra Rifle Club,,V,363.7
2014,ACT,QUEENS,F Standard - B,15,Casley,Peter,Murray Bridge,SA,V SV,359.9
2014,ACT,QUEENS,F Standard - B,16,Trevena,Darren,Castlemaine,VIC,,356.15
2014,ACT,QUEENS,F Standard - B,17,Durrant,David,Bega,,,354.6
2014,ACT,QUEENS,F Standard - B,18,Bartlett,Robert,Wingham Rifle Club Inc.,NSW,V,352.13
2014,ACT,QUEENS,F Standard - B,19,Golden,Tim,Griffith District,NSW,,348.4
2014,ACT,QUEENS,F Standard - B,20,Colquitt,Alex,Canberra Rifle Club,,,343.4
2014,ACT,QUEENS,F Standard - B,21,Shrestha,Bhaskar,Bankstown Chatswood,NSW,,328.7
2014,ACT,QUEENS,F Open - FO,1,Davies,Rod,Cessnock Rifle Club Inc.,NSW,,412.34
2014,ACT,QUEENS,F Open - FO,2,Eager,Robert,Goulburn Rifle Club Inc.,NSW,,409.32
2014,ACT,QUEENS,F Open - FO,3,Paroz,Matthew,North Sydney Rifle Club Inc,NSW,,403.36
2014,ACT,QUEENS,F Open - FO,4,Ferrara,Ben,Lithgow Rifle Club Inc,NSW,,402.32
2014,ACT,QUEENS,F Open - FO,4,Merriman,Peter,Canberra Rifle Club,,,402.32
2014,ACT,QUEENS,F Open - FO,6,Hausler,Jenni,Brisbane,QLD,L,402.24
2014,ACT,QUEENS,F Open - FO,7,Deehan,Paul,Corryong,VIC,,399.3
2014,ACT,QUEENS,F Open - FO,8,Singleton,Michael,Gosford District,NSW,,399.25
2014,ACT,QUEENS,F Open - FO,9,Hall,Michael,South Bendigo,VIC,,398.24
2014,ACT,QUEENS,F Open - FO,10,Dunstall,Spencer,Ungarie Rifle Club Inc.,NSW,V SV,397.19
2014,ACT,QUEENS,F Open - FO,11,Waites,Michael,Warragul/Drouin,VIC,,396.29
2014,ACT,QUEENS,F Open - FO,12,Dobson,David,North Sydney,VIC,,396.24
2014,ACT,QUEENS,F Open - FO,13,Pedersen,Bob,Wodonga,VIC,V SV,395.2
2014,ACT,QUEENS,F Open - FO,14,Warrian,Greg,Tumut Rifle Club Inc,NSW,V SV,391.17
2014,ACT,QUEENS,F Open - FO,15,Travis,Jodie,Canberra,,L,380.18
2014,ACT,QUEENS,F Open - FO,16,Le Maitre,Russell,Canberra Rifle Club,ACT,,379.11
2014,ACT,QUEENS,F Open - FO,17,Henry,Michael,Railway & Tramway Inst.,NSW,,373.6
2014,ACT,QUEENS,F Open - FO,18,Krebs,Paul,Canberra,,,372.11
2014,ACT,QUEENS,F Open - FO,19,Travis,Michael,Canberra Rifle Club,,,366.9
2014,ACT,QUEENS,F/TR - A,1,Fairbairn,Mark,Cannon Hill RSL,QLD,,399.24
2014,ACT,QUEENS,F/TR - A,2,Pedersen,Anthony,Canberra Rifle Club,ACT,,397.27
2014,ACT,QUEENS,F/TR - A,3,Mahon,Rod,Sth Bendigo,,V,394.19
2014,ACT,QUEENS,F/TR - A,4,Faulkner,John,Nowra Rifle Club,NSW,V SV,392.19
2014,ACT,QUEENS,F/TR - A,5,Dowling,Shane,Canberra Rifle Club,ACT,,392.12
2014,ACT,QUEENS,F/TR - A,6,Halloran,Mike,Junee,NSW,V SV,391.25
2014,ACT,QUEENS,F/TR - A,7,Samuels,Mike,Beaudesert,QLD,V,388.15
2014,ACT,QUEENS,F/TR - A,8,Gullan,Dennis,Nowra Rifle Club Inc,NSW,,386.17
2014,ACT,QUEENS,F/TR - A,9,May,Cedric,Canberra Rifle Club,ACT,V SV,385.17
2014,ACT,QUEENS,F/TR - A,9,Bruem,Peter,Cowra Rifle Club Inc.,NSW,,385.17
2014,ACT,QUEENS,F/TR - A,11,Hall,Liam,South Bendigo,VIC,U,383.13
2014,ACT,QUEENS,F/TR - A,12,Sharp,Stephen,Bungendore Rifle Club,ACT,V,382.23
2014,ACT,QUEENS,F/TR - A,13,Seaman,Alan,Gosford District,NSW,V SV,381.9
2014,ACT,QUEENS,F/TR - A,14,Martin,Andrew,Roseville Rifle Club Inc.,NSW,,369.1
2014,ACT,GRAND AGGREGATE,Target Rifle - A,1,Grenfell,Geoff,Bendigo,VIC,,691.76
2014,ACT,GRAND AGGREGATE,Target Rifle - A,2,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,687.7
2014,ACT,GRAND AGGREGATE,Target Rifle - A,3,Negus,Steve,Canberra Rifle Club,NSW,,686.78
2014,ACT,GRAND AGGREGATE,Target Rifle - A,4,Thurtell,Mark,Lyndhurst,NSW,,685.7
2014,ACT,GRAND AGGREGATE,Target Rifle - A,5,Maher,Christopher,Canberra Rifle Club,ACT,,685.55
2014,ACT,GRAND AGGREGATE,Target Rifle - A,6,Holden,George,Stawell,VIC,SV,684.54
2014,ACT,GRAND AGGREGATE,Target Rifle - A,7,McGuigan,Wendy,Mosman Neutral Bay,NSW,L,682.62
2014,ACT,GRAND AGGREGATE,Target Rifle - A,8,Schafferius,Peter,Central,QLD,,681.61
2014,ACT,GRAND AGGREGATE,Target Rifle - A,9,Jeffery,Jim,Lyndhurst Rifle Club Inc.,NSW,V,680.67
2014,ACT,GRAND AGGREGATE,Target Rifle - A,10,Griffiths,Griffo,Grafton Rifle Club Inc.,NSW,V,680.53
2014,ACT,GRAND AGGREGATE,Target Rifle - A,11,Thompson,Don,Natives,QLD,V SP,679.69
2014,ACT,GRAND AGGREGATE,Target Rifle - A,12,Scovell,Peter,Natives,QLD,V,679.61
2014,ACT,GRAND AGGREGATE,Target Rifle - A,13,McIntosh,David,Canberra Rifle Club,ACT,,678.64
2014,ACT,GRAND AGGREGATE,Target Rifle - A,14,McGuigan,Tony,Mosman Neutral Bay,NSW,V,678.6
2014,ACT,GRAND AGGREGATE,Target Rifle - A,15,Hodder,Phill,Roseville Rifle Club Inc.,NSW,,677.67
2014,ACT,GRAND AGGREGATE,Target Rifle - A,16,Griffiths,Helen,Pacific,QLD,V L,677.59
2014,ACT,GRAND AGGREGATE,Target Rifle - A,17,Wilson,Mark,Canberra Rifle Club,ACT,,677.5
2014,ACT,GRAND AGGREGATE,Target Rifle - A,18,Young,Ken,Southern Highlands,NSW,V SV,676.62
2014,ACT,GRAND AGGREGATE,Target Rifle - A,19,Negus,Donna,Holsworthy Rifle Club Inc.,NSW,L,676.56
2014,ACT,GRAND AGGREGATE,Target Rifle - A,20,Green,Micheal,Kambalda 288,WA,V,675.6
2014,ACT,GRAND AGGREGATE,Target Rifle - A,21,Aitchison,Graham,Canberra Rifle Club,ACT,V,674.56
2014,ACT,GRAND AGGREGATE,Target Rifle - A,22,Pollock,Doug,Townsville,QLD,,674.55
2014,ACT,GRAND AGGREGATE,Target Rifle - A,23,Hawkins,Jim,Tas NW Target Rifle Club,TAS,,674.51
2014,ACT,GRAND AGGREGATE,Target Rifle - A,24,Reid,Mahlon,Boddington 214,WA,V SV SP,673.53
2014,ACT,GRAND AGGREGATE,Target Rifle - A,25,Hayes,Len,Shepparton/nathalia,VIC,V,672.59
2014,ACT,GRAND AGGREGATE,Target Rifle - A,26,Baker,Bill,Pacific,QLD,,672.56
2014,ACT,GRAND AGGREGATE,Target Rifle - A,27,Williams,Stephen,Bathurst Rifle Club Inc.,NSW,V,671.58
2014,ACT,GRAND AGGREGATE,Target Rifle - A,28,Bale,Richard,Concord Rifle Club Inc.,NSW,,671.55
2014,ACT,GRAND AGGREGATE,Target Rifle - A,29,Maher,Peter,Lilydale,VIC,V,670.56
2014,ACT,GRAND AGGREGATE,Target Rifle - A,30,McKenzie,Mal,Port Macquarie,NSW,,670.52
2014,ACT,GRAND AGGREGATE,Target Rifle - A,31,Wingrove,Shaun,Canberra Rifle Club,ACT,,670.51
2014,ACT,GRAND AGGREGATE,Target Rifle - A,32,Thurtell,Brett,Wodonga,NSW,,669.57
2014,ACT,GRAND AGGREGATE,Target Rifle - A,33,Abrahall,Nicholas,Grafton Rifle Club Inc.,NSW,,669.56
2014,ACT,GRAND AGGREGATE,Target Rifle - A,34,Barry,Bill,Holsworthy Rifle Club Inc.,NSW,V SV,669.51
2014,ACT,GRAND AGGREGATE,Target Rifle - A,35,Kent,John,Fashions Mount Wellington,NSW,V,669.46
2014,ACT,GRAND AGGREGATE,Target Rifle - A,36,Jones,Richard,Manly Rifle Club Inc.,NSW,V,668.56
2014,ACT,GRAND AGGREGATE,Target Rifle - A,37,Higgins,David,Canberra Rifle Club,ACT,,667.51
2014,ACT,GRAND AGGREGATE,Target Rifle - A,38,Avery,Rob,Cessnock Rifle Club Inc.,NSW,,666.55
2014,ACT,GRAND AGGREGATE,Target Rifle - A,39,Ford,Dudley,Mareeba Rifle Club Inc.,QLD,V,666.54
2014,ACT,GRAND AGGREGATE,Target Rifle - A,40,Kerr,Geoff,Pacific,QLD,V,666.45
2014,ACT,GRAND AGGREGATE,Target Rifle - A,41,Jacobs,Robert,Bordertown,SA,V SV,665.4
2014,ACT,GRAND AGGREGATE,Target Rifle - A,42,Marsden,Dennis,Geraldton Greenough,WA,V SV SP,665.37
2014,ACT,GRAND AGGREGATE,Target Rifle - A,43,Brindley,Scott,Explorers Rifle Club Inc.,NSW,,664.48
2014,ACT,GRAND AGGREGATE,Target Rifle - A,44,Hancock,Graham,Mount Barker,SA,V,664.41
2014,ACT,GRAND AGGREGATE,Target Rifle - A,45,Baxter,John,Lithgow Small Arms,NSW,V,663.5
2014,ACT,GRAND AGGREGATE,Target Rifle - A,46,Henry,Owen,MCC,VIC,V,663.48
2014,ACT,GRAND AGGREGATE,Target Rifle - A,47,Caske,John,Natives,QLD,V,663.47
2014,ACT,GRAND AGGREGATE,Target Rifle - A,48,Bidgood,Max,Crows Nest G/bungee,QLD,,662.51
2014,ACT,GRAND AGGREGATE,Target Rifle - A,49,Bonanni,Adrian,Hornsby RSL No. 385,NSW,,662.45
2014,ACT,GRAND AGGREGATE,Target Rifle - A,50,Kennedy,Robert,Townsville Marksmen R.c. Inc.,QLD,V,662.39
2014,ACT,GRAND AGGREGATE,Target Rifle - A,51,Crowe,Graham,Explorers Rifle Club Inc.,NSW,V,660.45
2014,ACT,GRAND AGGREGATE,Target Rifle - A,52,Watkins,Paul,Chapman Valley 83,WA,V SV,660.44
2014,ACT,GRAND AGGREGATE,Target Rifle - A,53,Rankin,Mike,Wangaratta,VIC,V SV,659.49
2014,ACT,GRAND AGGREGATE,Target Rifle - A,54,Ballantyne,Bill,Hornsby RSL,NSW,V,658.41
2014,ACT,GRAND AGGREGATE,Target Rifle - A,55,Brown,Norm,Narromine/Dubbo,NSW,V,656.46
2014,ACT,GRAND AGGREGATE,Target Rifle - A,56,Alp,John,North Sydney Rifle Club Inc,NSW,,656.45
2014,ACT,GRAND AGGREGATE,Target Rifle - A,57,Daniel,David,Bungendore Rifle Club,ACT,,655.34
2014,ACT,GRAND AGGREGATE,Target Rifle - A,58,Sweet,Micheil,Sandford Target Rifle Club,TAS,V SV,655.27
2014,ACT,GRAND AGGREGATE,Target Rifle - A,59,Hawkins,Bob,Townsville Marksmen R.c. Inc.,QLD,V,654.47
2014,ACT,GRAND AGGREGATE,Target Rifle - A,60,Wellburn,Geoff,Pacific,QLD,V,653.41
2014,ACT,GRAND AGGREGATE,Target Rifle - A,61,Lawler,Robert,Bega Rifle Club Inc.,NSW,,652.4
2014,ACT,GRAND AGGREGATE,Target Rifle - A,62,Christie,Eric,Townsville Marksmen,QLD,V,631.49
2014,ACT,GRAND AGGREGATE,Target Rifle - A,63,Monaghan,Scott,Dubbo Narromine,NSW,V SV,630.38
2014,ACT,GRAND AGGREGATE,Target Rifle - A,64,Berman,Graeme,Mosman Neutral Bay,NSW,V SV,619.58
2014,ACT,GRAND AGGREGATE,Target Rifle - A,65,Harris,Neil,Brisbane,QLD,V,618.58
2014,ACT,GRAND AGGREGATE,Target Rifle - A,66,Doxford,Thomas,Nowra Rifle Club Inc,NSW,V SV,612.38
2014,ACT,GRAND AGGREGATE,Target Rifle - A,67,Wittorff,George,Bunbury 12,WA,V SV SP,608.34
2014,ACT,GRAND AGGREGATE,Target Rifle - A,68,Doyle,Damien,Cooma Rifle Club Inc,NSW,V,594.21
2014,ACT,GRAND AGGREGATE,Target Rifle - B,1,Flynn,Don,Woomera,SA,V,659.39
2014,ACT,GRAND AGGREGATE,Target Rifle - B,2,Chester,Frank,Mareeba Rifle Club Inc.,QLD,V,658.41
2014,ACT,GRAND AGGREGATE,Target Rifle - B,3,Saxby,Russell,Goondiwindi,,,653.47
2014,ACT,GRAND AGGREGATE,Target Rifle - B,4,Higgins,Derek,Grafton Rifle Club Inc.,NSW,V,653.46
2014,ACT,GRAND AGGREGATE,Target Rifle - B,5,Neilsen,Barney,Southern Highland RC,,V,653.38
2014,ACT,GRAND AGGREGATE,Target Rifle - B,6,Logan,Tony,Ipswich & Dist,QLD,V,652.33
2014,ACT,GRAND AGGREGATE,Target Rifle - B,7,Donoghue,Philip,Grafton Rifle Club Inc.,NSW,V,651.34
2014,ACT,GRAND AGGREGATE,Target Rifle - B,8,Harrison,Harro (Gordon),Murray Bridge,SA,V SV,645.34
2014,ACT,GRAND AGGREGATE,Target Rifle - B,9,Garbutt,Mark,Canberra Rifle Club,,,644.33
2014,ACT,GRAND AGGREGATE,Target Rifle - B,10,Dunstall,Kyle,Ungarie Rifle Club Inc.,NSW,U J,643.38
2014,ACT,GRAND AGGREGATE,Target Rifle - B,11,Reynolds,John,Mosman Neutral Bay RC,NSW,,623.36
2014,ACT,GRAND AGGREGATE,Target Rifle - B,12,Pidhirnyj,Tim,Canberra Rifle Club,ACT,,622.38
2014,ACT,GRAND AGGREGATE,Target Rifle - B,13,Bowman,Ron,Gatton Glenore Gr,QLD,V,622.28
2014,ACT,GRAND AGGREGATE,Target Rifle - B,14,Hodder,Mike,Roseville Rifle Club Inc.,NSW,V,607.33
2014,ACT,GRAND AGGREGATE,Target Rifle - B,15,Ward,Ken,CQTS,QLD,,581.24
2014,ACT,GRAND AGGREGATE,Target Rifle - B,16,Lamb,Steve,Canberra Rifle Club,ACT,V,571.24
2014,ACT,GRAND AGGREGATE,Target Rifle - C,1,Mckenna,Brian,Moe City,VIC,,643.37
2014,ACT,GRAND AGGREGATE,Target Rifle - C,2,Cooper,John,Mosman Neutral Bay,NSW,V,623.3
2014,ACT,GRAND AGGREGATE,Target Rifle - C,3,Thacker,Ian,Canberra Rifle Club,ACT,,588.2
2014,ACT,GRAND AGGREGATE,Target Rifle - C,4,Bakker,Jay,Bungendore Rifle Club,,J,585.17
2014,ACT,GRAND AGGREGATE,Target Rifle - C,5,Bourke,Christopher,Canberra Rifle Club,ACT,,578.26
2014,ACT,GRAND AGGREGATE,Target Rifle - C,6,Tiesler,Russell,Canberra Rifle Club,ACT,,542.14
2014,ACT,GRAND AGGREGATE,F Standard - A,1,Sly,Daniel,Canberra Rifle Club,ACT,,802.44
2014,ACT,GRAND AGGREGATE,F Standard - A,2,Taylor,Alan,Narromine-Dubbo,NSW,V SV,793.44
2014,ACT,GRAND AGGREGATE,F Standard - A,3,Willis,Geoff,Bathurst Rifle Club Inc.,NSW,V,790.5
2014,ACT,GRAND AGGREGATE,F Standard - A,4,Willis,Grahame,Bathurst Rifle Club Inc.,NSW,,790.44
2014,ACT,GRAND AGGREGATE,F Standard - A,5,Mace,Ernie,Central,QLD,V SV,788.43
2014,ACT,GRAND AGGREGATE,F Standard - A,6,Rhodes,Trevor,Castlemaine,VIC,V,783.42
2014,ACT,GRAND AGGREGATE,F Standard - A,7,Davies,Jenny,Sth Bendigo,VIC,V L,782.36
2014,ACT,GRAND AGGREGATE,F Standard - A,8,Halloran,Rob,Junee Ex-Services Memorial,NSW,V SV,781.41
2014,ACT,GRAND AGGREGATE,F Standard - A,9,Blocksidge,Dick,Albert District,QLD,V,780.41
2014,ACT,GRAND AGGREGATE,F Standard - A,10,Brewer,Terry,West Broken Hill,NSW,,775.42
2014,ACT,GRAND AGGREGATE,F Standard - A,11,Gee,Terrence,East Central Dra,VIC,V SV,774.33
2014,ACT,GRAND AGGREGATE,F Standard - A,11,Formiatti,Dennis,Canberra Rifle Club,ACT,,774.33
2014,ACT,GRAND AGGREGATE,F Standard - A,13,Johnstone,Peter,Marrickville Rifle Club Inc.,NSW,V SV,773.42
2014,ACT,GRAND AGGREGATE,F Standard - A,14,Drew,Peter,Brisbane RC,QLD,V,769.32
2014,ACT,GRAND AGGREGATE,F Standard - A,15,Harvey,Bob,Marrickville Rifle Club Inc.,NSW,V SV SP,768.25
2014,ACT,GRAND AGGREGATE,F Standard - A,16,Christie,Gail,Townsville Marksmen R.c. Inc.,QLD,V L,767.18
2014,ACT,GRAND AGGREGATE,F Standard - A,17,Humbert,Allan,Roseville Rifle Club Inc.,NSW,V,762.22
2014,ACT,GRAND AGGREGATE,F Standard - A,18,Osborn,Noel,Rosedale,VIC,V SV,755.25
2014,ACT,GRAND AGGREGATE,F Standard - A,19,Jeffery,Daniel,Holsworthy Rifle Club Inc.,NSW,,753.3
2014,ACT,GRAND AGGREGATE,F Standard - A,20,Blomfield,Jim,Bowen Rifle Club Inc.,QLD,V,752.18
2014,ACT,GRAND AGGREGATE,F Standard - B,1,Jackman,Morrie,Shepparton/nathalia,VIC,V SV,771.25
2014,ACT,GRAND AGGREGATE,F Standard - B,2,Willis,David,Armidale Rifle Club Inc.,NSW,V,769.35
2014,ACT,GRAND AGGREGATE,F Standard - B,3,Houston,Bruce,Rosedale,VIC,V SV,767.3
2014,ACT,GRAND AGGREGATE,F Standard - B,4,Steel,Bob,Crows Nest G/bungee,QLD,V,753.26
2014,ACT,GRAND AGGREGATE,F Standard - B,5,Steel,Richard,Yunta,SA,,744.21
2014,ACT,GRAND AGGREGATE,F Standard - B,6,Casley,Peter,Murray Bridge,SA,V SV,740.25
2014,ACT,GRAND AGGREGATE,F Standard - B,7,Daniel,Anthony,Bungendore Rifle Club,ACT,,739.26
2014,ACT,GRAND AGGREGATE,F Standard - B,8,Bakker,Frank,Bungendore Rifle Club,ACT,,739.25
2014,ACT,GRAND AGGREGATE,F Standard - B,9,Charlton,Raymond,Canberra Rifle Club,,V,726.13
2014,ACT,GRAND AGGREGATE,F Standard - B,10,Bartlett,Robert,Wingham Rifle Club Inc.,NSW,V,705.27
2014,ACT,GRAND AGGREGATE,F Standard - B,11,Kozminski,Robert,Roseville,NSW,T,698.31
2014,ACT,GRAND AGGREGATE,F Standard - B,12,Sides,Warwick,Ungarie Rifle Club Inc.,NSW,V,691.21
2014,ACT,GRAND AGGREGATE,F Standard - B,13,Siebel,Adrian,Hornsby RSL Rifle Club,NSW,,686.16
2014,ACT,GRAND AGGREGATE,F Standard - B,14,Smith,Heather,Hornsby RSL No. 385,NSW,L,667.21
2014,ACT,GRAND AGGREGATE,F Open - FO,1,Davies,Rod,Cessnock Rifle Club Inc.,NSW,,825.7
2014,ACT,GRAND AGGREGATE,F Open - FO,2,Hausler,Jenni,Brisbane,QLD,L,812.49
2014,ACT,GRAND AGGREGATE,F Open - FO,3,Ferrara,Ben,Lithgow Rifle Club Inc,NSW,,811.66
2014,ACT,GRAND AGGREGATE,F Open - FO,4,Paroz,Matthew,North Sydney Rifle Club Inc,NSW,,811.57
2014,ACT,GRAND AGGREGATE,F Open - FO,5,Pedersen,Bob,Wodonga,VIC,V SV,804.5
2014,ACT,GRAND AGGREGATE,F Open - FO,6,Dunstall,Spencer,Ungarie Rifle Club Inc.,NSW,V SV,800.45
2014,ACT,GRAND AGGREGATE,F Open - FO,7,Hall,Michael,South Bendigo,VIC,,796.43
2014,ACT,GRAND AGGREGATE,F Open - FO,8,Dobson,David,North Sydney,VIC,,789.4
2014,ACT,GRAND AGGREGATE,F Open - FO,9,Warrian,Greg,Tumut Rifle Club Inc,NSW,V SV,780.38
2014,ACT,GRAND AGGREGATE,F Open - FO,10,Hunt,Gary,Sth Bendigo,VIC,V,743.45
2014,ACT,GRAND AGGREGATE,F Open - FO,11,Bell,Kelvin,Brisbane,QLD,,733.3
2014,ACT,GRAND AGGREGATE,F Open - FO,12,Sutherland,Robert,North Sydney Rifle Club,NSW,,726.38
2014,ACT,GRAND AGGREGATE,F Open - FO,13,Nugent,Tim,Cessnock Rifle Club Inc.,NSW,,550.38
2014,ACT,GRAND AGGREGATE,F Open - FO,14,Rigby,Steve,Railway & Tramway Inst.,NSW,,543.38
2014,ACT,GRAND AGGREGATE,F/TR - A,1,Fairbairn,Mark,Cannon Hill RSL,QLD,,810.54
2014,ACT,GRAND AGGREGATE,F/TR - A,2,Pedersen,Anthony,Canberra Rifle Club,ACT,,801.54
2014,ACT,GRAND AGGREGATE,F/TR - A,3,Mahon,Rod,Sth Bendigo,,V,798.48
2014,ACT,GRAND AGGREGATE,F/TR - A,4,Halloran,Mike,Junee,NSW,V SV,792.53
2014,ACT,GRAND AGGREGATE,F/TR - A,5,Sharp,Stephen,Bungendore Rifle Club,ACT,V,784.48
2014,ACT,GRAND AGGREGATE,F/TR - A,6,Samuels,Mike,Beaudesert,QLD,V,784.35
2014,ACT,GRAND AGGREGATE,F/TR - A,7,Hall,Liam,South Bendigo,VIC,U,783.44
2014,ACT,GRAND AGGREGATE,F/TR - A,8,Seaman,Alan,Gosford District,NSW,V SV,772.28
2014,ACT,GRAND AGGREGATE,F/TR - A,9,Bruem,Peter,Cowra Rifle Club Inc.,NSW,,770.31
2014,ACT,GRAND AGGREGATE,F/TR - A,10,May,Cedric,Canberra Rifle Club,ACT,V SV,768.3
2014,ACT,GRAND AGGREGATE,F/TR - A,11,Gullan,Dennis,Nowra Rifle Club Inc,NSW,,765.28
2014,ACT,GRAND AGGREGATE,F/TR - A,12,Southern,Barry,Rosedale,VIC,V,708.25
2016,VRA,QUEENS,Target Rifle - A,1,Grenfell,Geoff,Bendigo,VIC,,397.47
2016,VRA,QUEENS,Target Rifle - A,2,Emms,Ben,Lyndhurst Rifle Club Inc.,NSW,,397.46
2016,VRA,QUEENS,Target Rifle - A,3,Davies,Duncan,West Wallsend,NSW,,396.58
2016,VRA,QUEENS,Target Rifle - A,4,Black,David,Shepparton/Nathalia,VIC,,396.45
2016,VRA,QUEENS,Target Rifle - A,5,Thurtell,Peter,Wingham Rifle Club Inc.,NSW,PP,395.46
2016,VRA,QUEENS,Target Rifle - A,6,Corbett,James,Benalla,VIC,,394.46
2016,VRA,QUEENS,Target Rifle - A,7,Baxter,John,Lithgow Small Arms,NSW,V,394.4
2016,VRA,QUEENS,Target Rifle - A,8,Thompson,Don,Natives,QLD,V SP,394.38
2016,VRA,QUEENS,Target Rifle - A,9,Bailey,Jim,Holsworthy Rifle Club Inc.,NSW,,393.55
2016,VRA,QUEENS,Target Rifle - A,10,Wood,Barry,Katandra,VIC,V,393.41
2016,VRA,QUEENS,Target Rifle - A,11,Sandlant,Rob,Bendigo RC,VIC,V,393.3
2016,VRA,QUEENS,Target Rifle - A,12,Negus,Steve,Canberra Rifle Club,NSW,,392.43
2016,VRA,QUEENS,Target Rifle - A,13,Boschetti,Wayne,Marong,VIC,V,392.39
2016,VRA,QUEENS,Target Rifle - A,14,McKenzie,Mal,Port Macquarie,NSW,,392.39
2016,VRA,QUEENS,Target Rifle - A,15,Brewster,David,Fitz/caulfield,VIC,,392.38
2016,VRA,QUEENS,Target Rifle - A,16,Toh,Keith,Werribee,VIC,,392.38
2016,VRA,QUEENS,Target Rifle - A,17,Hodder,Phill,Roseville Rifle Club Inc.,NSW,,392.33
2016,VRA,QUEENS,Target Rifle - A,18,Sandlant,Bradley,Bendigo,VIC,,391.46
2016,VRA,QUEENS,Target Rifle - A,19,Sims,Andrew,Port Jackson Rifle Club Inc.,NSW,,391.36
2016,VRA,QUEENS,Target Rifle - A,20,Negus,Donna,Holsworthy Rifle Club Inc.,NSW,L,390.43
2016,VRA,QUEENS,Target Rifle - A,21,Hickey,Terry,Colac,VIC,V,390.39
2016,VRA,QUEENS,Target Rifle - A,22,McCamley,Keirin,Shepparton/nathalia,VIC,,390.38
2016,VRA,QUEENS,Target Rifle - A,23,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,390.37
2016,VRA,QUEENS,Target Rifle - A,24,Berry,Tim,Natives,QLD,,390.37
2016,VRA,QUEENS,Target Rifle - A,25,Aitchison,Graham,Canberra Rifle Club,ACT,V,390.33
2016,VRA,QUEENS,Target Rifle - A,26,Betts,Philip,Karramomus,VIC,,390.32
2016,VRA,QUEENS,Target Rifle - A,27,McGuigan,Tony,Mosman Neutral Bay,NSW,V,389.36
2016,VRA,QUEENS,Target Rifle - A,28,Ashton,John,Port Jackson Rifle Club Inc.,NSW,V,389.35
2016,VRA,QUEENS,Target Rifle - A,29,Tapps,Richard,Lilydale,VIC,,389.34
2016,VRA,QUEENS,Target Rifle - A,30,Chad,Mike,Port Macquarie Rifle Club,NSW,,388.4
2016,VRA,QUEENS,Target Rifle - A,31,Rankin,Mike,Wangaratta,VIC,V SV,388.38
2016,VRA,QUEENS,Target Rifle - A,32,Barker,Tony,Shepparton/nathalia,VIC,,388.34
2016,VRA,QUEENS,Target Rifle - A,33,Letts,Tim,Darwin,VIC,,388.33
2016,VRA,QUEENS,Target Rifle - A,34,Maher,Peter,Lilydale,VIC,V,388.33
2016,VRA,QUEENS,Target Rifle - A,35,Christie,Eric,Townsville Marksmen,QLD,V,387.43
2016,VRA,QUEENS,Target Rifle - A,36,Griffiths,Helen,Pacific,QLD,V L,387.4
2016,VRA,QUEENS,Target Rifle - A,37,Ballantyne,Bill,Hornsby RSL,NSW,V,387.38
